メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
ジャガー,ＸＥ 4D 2WD,2016,ＡＴ,34,JA2NA,5 - すごくきれい,100 ～ 104,2025年07月,ＸＥ Ｒ－スポーツ,2000,,白,AC NV TV AW 革
ジャガー,ＸＦ 4D 2WD,2019,ＡＴ,32,JB2XC,5 - すごくきれい,168 ～ 174,2025年07月,プレステージ,2000,8.6,シルバー,AC NV TV AW 革
ジャガー,ＸＦスポーツブレイク 4D 2WD,2015,ＡＴ,72,J05PC,4 - きれい,29 ～ 34,2025年07月,２．０Ｒ－スポーツリミテッドエディション,2000,,赤,AC NV TV 革
ジャガー,Ｆタイプ クーペ 4WD,2022,ＡＴ,16,J60MD,5 - すごくきれい,634 ～ 638,2025年07月,,5000,7.10,ゴールド,AC NV TV AW SR 革
ジャガー,ＸＥ 4D 2WD,2018,ＡＴ,57,JA2NA,5 - すごくきれい,115 ～ 119,2025年07月,ＸＥ Ｒ－スポーツ,2000,7.10,白,AC NV TV AW 革
ジャガー,ＸＦ 4D 2WD,2015,ＡＴ,72,J05PC,4 - きれい,30 ～ 35,2025年07月,２．０Ｒ－スポーツリミテッドエディション,2000,,赤,AC NV TV 革
ジャガー,ＸＦスポーツブレイク 5D 2WD,2018,ＡＴ,78,JBS2NC,3 - 普通,128 ～ 132,2025年07月,ＸＦスポーツブレイク プレステージ,2000,,白,AC NV TV AW SR 革
ジャガー,Ｆペイス 5D 4WD,2018,ＡＴ,67,DC2NA,5 - すごくきれい,137 ～ 140,2025年07月,プレステージ,2000,7.12,黒,AC NV TV AW SR 革
ジャガー,ＸＦスポーツブレイク 2WD,2018,ＡＴ,51,JBS2XC,4 - きれい,172 ～ 178,2025年07月,,2000,,シルバー,AC NV TV AW 革
ジャガー,Ｉペイス 5D 4WD,2022,ＡＴ,19,DH1AA,5 - すごくきれい,273 ～ 276,2025年07月,ＨＳＥ,,7.11,黒,000 AC NV TV AW SR 革
ジャガー,Ｅペイス 4WD,2018,ＡＴ,27,DF2NA,3 - 普通,125 ～ 130,2025年07月,,2000,,白,AC NV TV AW SR 革
ジャガー,ＸＥ 4D 2WD,2017,ＡＴ,32,JA2NA,4 - きれい,72 ～ 77,2025年07月,ＸＥ ピュア,2000,,ワイン,AC NV TV AW
