メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
アルファロメオ,ステルヴィオ 5D 4WD,2019,ＡＴ,70,94922,5 - すごくきれい,134 ～ 139,2025年09月,２．２ターボ ディーゼルＱ４,2200,8.8,グレー,AC NV TV AW SR 革
アルファロメオ,アルファ１５６ 4D 2WD,1999,６ＭＴ,100,932A1,4 - きれい,32 ～ 36,2025年09月,２．５ Ｖ６ ２４Ｖ,2500,9.2,赤,AC AW 革
アルファロメオ,トナーレ 5D 2WD,2023,ＡＴ,18,AV115,5 - すごくきれい,297 ～ 300,2025年09月,ヴェローチェ,1500,8.5,白,AC NV TV AW 革
アルファロメオ,ジュリエッタ 5D 2WD,2019,ＡＴ,53,940141,4 - きれい,62 ～ 66,2025年09月,スーパー,1400,7.10,黒,AC NV TV AW 革
アルファロメオ,ジュリエッタ 5D 2WD,2015,ＡＴ,58,940181,5 - すごくきれい,89 ～ 93,2025年09月,クアドリフォリオ ヴェルデ,1800,8.4,黒,AC NV TV AW 革
アルファロメオ,アルファ１５６ 4D 2WD,2004,６ＭＴ,1001,932AXB,3 - 普通,121 ～ 125,2025年09月,ＧＴＡ,3200,,黒,AC AW 革
アルファロメオ,ジュリエッタ 2WD,2016,ＡＴ,59,940141,4 - きれい,25 ～ 27,2025年09月,,1400,7.12,白,AC AW 革
アルファロメオ,ミト 3D 2WD,2016,ＡＴ,61,955142,4 - きれい,17 ～ 22,2025年09月,コンペティツィオーネ,1400,,白,AC NV TV AW 革
アルファロメオ,アルファスポーツワゴン 5D 2WD,2001,ＡＴ,149,932B1,3 - 普通,4 ～ 10,2025年09月,２．５ Ｖ６ ２４Ｖ Ｑシステム,2500,8.12,紺,AC NV TV AW SR 革
アルファロメオ,ジュリエッタ 5D 2WD,2013,ＡＴ,77,940141,3 - 普通,5 ～ 7,2025年09月,クラシカ,1400,,赤,AC AW 革
アルファロメオ,アルファブレラ 2WD,2007,ＡＴ,62,93922S,3 - 普通,7 ～ 12,2025年09月,,2200,,青,AC NV TV AW SR 革
アルファロメオ,ミト 2WD,2014,ＡＴ,64,955142,3 - 普通,2 ～ 8,2025年09月,,1400,,赤,AC
アルファロメオ,アルファ１５６ 4D 2WD,2004,６ＭＴ,135,932AXB,4 - きれい,82 ～ 85,2025年09月,ＧＴＡ,3200,8.1,青,AC AW 革
