メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
三菱ふそう,キャンター 2WD,2006,５ＭＴ,468,FE82DG,2 - 修復必要,21 ～ 26,2025年09月,,4900,,白,AC
三菱ふそう,キャンター 2D 2WD,2025,５ＭＴ,3,FBA20,5 - すごくきれい,441 ～ 445,2025年09月,ベースグレード,3000,9.8,白,AC NV TV
三菱ふそう,キャンター 2WD,1996,６ＭＴ,139,FE658E,3 - 普通,193 ～ 198,2025年09月,,4600,,白,AC
三菱ふそう,キャンター 2D 2WD,2011,５ＭＴ,182,FBA60,3 - 普通,67 ～ 73,2025年09月,ダンプ,3000,,青,AC
三菱ふそう,ファイター 2WD,2007,６ＭＴ,42,3 - 普通,299 ～ 302,nan,2025年09月,,,7.12,赤,000 AC
三菱ふそう,キャンター 2D 2WD,2000,５ＭＴ,378,FE51CBD,2 - 修復必要,56 ～ 61,2025年09月,ダンプ,4200,,黒,AC
三菱ふそう,キャンター 4D 2WD,2000,５ＭＴ,327,FB51AB,3 - 普通,21 ～ 25,2025年09月,Ｗキャブロング,2800,,緑,AC
三菱ふそう,キャンター 2D 2WD,2014,５ＭＴ,339,FEA50,3 - 普通,57 ～ 61,2025年09月,ベースグレード,3000,8.3,白,AC
三菱ふそう,キャンター 2D 2WD,1998,５ＭＴ,212,FE517BD,3 - 普通,115 ～ 120,2025年09月,ダンプ,4200,,青,AC
三菱ふそう,キャンター 2WD,2000,５ＭＴ,59,FE51CB,3 - 普通,112 ～ 115,2025年09月,,4200,,白,AC
三菱ふそう,キャンター 2D 2WD,2013,５ＭＴ,70,FBA60,3 - 普通,144 ～ 149,2025年09月,ダンプ,3000,8.4,白,AC
三菱ふそう,キャンター 2D 2WD,2002,５ＭＴ,996,FE51CB,-1 - 修復歴あり,97 ～ 102,2025年09月,ベースグレード,4200,,白,AC
三菱ふそう,キャンター 2WD,1996,６ＭＴ,65,FE648F,3 - 普通,159 ～ 162,2025年09月,,4600,,白,AC
三菱ふそう,キャンター 2D 2WD,2008,５ＭＴ,253,3 - 普通,41 ～ 44,nan,2025年09月,ベースグレード,3000,,シルバー,AC
三菱ふそう,ファイター 2WD,2013,６ＭＴ,813,2 - 修復必要,167 ～ 173,nan,2025年09月,黄II,,,,000 AC
三菱ふそう,キャンター 2D 2WD,1998,６ＭＴ,1001,FE638G,3 - 普通,107 ～ 111,2025年09月,ベースグレード,4600,,白,
三菱ふそう,キャンター 2D 2WD,2018,５ＭＴ,183,FBA30,3 - 普通,97 ～ 102,2025年09月,ダンプ,3000,,白,AC
三菱ふそう,キャンター 2D 4WD,1999,５ＭＴ,90,FD50AB,3 - 普通,36 ～ 39,2025年09月,ロング全低床,2800,,白,AC
三菱ふそう,ファイター 2D 2WD,2019,６ＭＴ,296,3 - 普通,318 ～ 320,nan,2025年09月,ベースグレード,7500,,白,AC
三菱ふそう,キャンター 2WD,1997,６ＭＴ,218,FE638G,-1 - 修復歴あり,129 ～ 134,2025年09月,,4600,8.7,白,AC
三菱ふそう,ローザ 2WD,2001,５ＭＴ,423,BE63EG,3 - 普通,114 ～ 119,2025年09月,白II,5200,,,AC
三菱ふそう,キャンター 4D 2WD,2016,ＡＴ,997,FEA20,3 - 普通,47 ～ 51,2025年09月,Ｗキャブロング,3000,,白,AC
三菱ふそう,キャンター 2D 2WD,1997,５ＭＴ,59,FB511B,3 - 普通,46 ～ 50,2025年09月,ベースグレード,2800,7.12,白,AC
三菱ふそう,キャンター 2D 2WD,2016,ＡＴ,278,FEB50,3 - 普通,89 ～ 95,2025年09月,ベースグレード,3000,,白,AC
三菱ふそう,キャンター 2D 2WD,2013,５ＭＴ,635,FEB50,3 - 普通,25 ～ 29,2025年09月,ベースグレード,3000,,白,AC
三菱ふそう,ファイター 2WD,2007,６ＭＴ,391,3 - 普通,73 ～ 77,nan,2025年09月,,4900,,黒,AC
三菱ふそう,ファイター 2D 2WD,2007,６ＭＴ,96,FK71R,-1 - 修復歴あり,117 ～ 121,2025年09月,ベースグレード,4800,,白,AC
三菱ふそう,キャンター 2WD,1992,５ＭＴ,251,FE305B,3 - 普通,87 ～ 91,2025年09月,,3600,,白,AC
三菱ふそう,キャンター 2D 2WD,2020,ＡＴ,106,FBA20,3 - 普通,106 ～ 109,2025年09月,ベースグレード,3000,,白,AC
三菱ふそう,キャンター 2WD,2014,５ＭＴ,308,FBA20,-1 - 修復歴あり,32 ～ 37,2025年09月,,3000,,白,AC
三菱ふそう,キャンター 2D 2WD,1993,５ＭＴ,197,FE315BN,-1 - 修復歴あり,77 ～ 81,2025年09月,ベースグレード,3600,,白,AC
三菱ふそう,キャンター 2WD,2001,５ＭＴ,167,FE62EE,3 - 普通,48 ～ 51,2025年09月,,5200,,グレー,AC
三菱ふそう,キャンター 2D 2WD,2014,５ＭＴ,41,FEB50,-1 - 修復歴あり,84 ～ 90,2025年09月,ベースグレード,3000,8.6,白,AC
三菱ふそう,キャンター 2WD,2004,５ＭＴ,208,FE73DB,-1 - 修復歴あり,41 ～ 45,2025年09月,,4900,,白,
